paragrafos,produto,tipo,classe,similaridade
"O Agente de Letras Financeiras entrará no exercício de suas funções a partir da data da celebração Contrato de Agente de Letras Financeiras e a este Instrumento de Emissão, desde que celebrado na mesma data de assinatura deste Instrumento de Emissão, ou, na hipótese de Agente de Letras Financeiras substituto, de eventual aditamento relativo à substituição, devendo permanecer no exercício de suas funções até a sua efetiva substituição ou cumprimento de todas as suas obrigações sob este Instrumento de Emissão e a legislação em vigor. ",LF,ESCRITURA ,substituicao,0.9704838573172574
Aplicam-se às hipóteses de substituição do Agente de Letras Financeiras as normas e preceitos da Lei das Sociedades por Ações no que diz respeito à substituição do agente fiduciário dos debenturistas.,LF,ESCRITURA ,substituicao,0.9543151313189078
"7.4.7.	Na data de assinatura do presente Instrumento de Emissão, conforme organograma encaminhado pelo Emitente, o Agente de Letras Financeiras identificou que presta serviços de agente de Letras Financeiras para as Emissões descritas no Anexo I deste Instrumento de Emissão.",LF,ESCRITURA ,deveres,0.9351934787981422
"O crédito do Agente de Letras Financeiras por despesas incorridas para proteger direitos e interesses ou realizar créditos dos titulares de Letras Financeiras que não tenha sido saldado na forma estabelecida no Contrato de Agente de Letras Financeiras será acrescido à dívida do Emitente e gozará das mesmas garantias das Letras Financeiras, se for o caso, preferindo a estas na ordem de pagamento.",LF,ESCRITURA ,destinacao_dos_recursos,0.9673818303120022
"Os poderes, pretensões e faculdades atribuídos, ao Agente de Letras Financeiras, neste Instrumento de Emissão e no Contrato de Agente de Letras Financeiras, poderão ser exercidos direta e conjuntamente pelos titulares de Letras Financeiras, após deliberação em Assembleia Geral, conforme procedimento aqui estabelecido, caso o Agente de Letras Financeiras não os exerça, retarde em exercê-los, ou exerça-os em desconformidade, total ou parcial, com este Instrumento de Emissão.",LF,ESCRITURA ,garantias,0.9303260034894176
"Caberá ao Agente de Letras Financeiras acompanhar e validar o Valor Nominal Unitário Atualizado das Letras Financeiras, junto ao Emitente, disponibilizando-o através de seu . [Nota Monteiro Rusu: Pendente de confirmação]",LF,ESCRITURA ,definições,0.923257963739208
"O Agente de Letras Financeiras não será responsável por verificar a suficiência, validade, qualidade, veracidade ou completude das informações técnicas e financeiras constantes de qualquer documento que lhe seja enviado com o fim de informar, complementar, esclarecer, retificar ou ratificar as informações deste Instrumento de Emissão e dos demais documentos da operação.",LF,ESCRITURA ,pagamento_do_valor_nominal_unitario,0.9500089510113352
"Ressalvado o disposto neste Instrumento de Emissão, no Contrato de Agente de Letras Financeiras, o Agente de Letras Financeiras não emitirá qualquer tipo de opinião ou fará qualquer juízo sobre a orientação acerca de qualquer fato da Emissão que seja de competência de definição pelos titulares de Letras Financeiras, comprometendo-se tão-somente a agir em conformidade com as instruções que lhe forem transmitidas pelos titulares de Letras Financeiras. Neste sentido, o Agente de Letras Financeiras não possui qualquer responsabilidade sobre o resultado ou sobre os efeitos jurídicos decorrentes do estrito cumprimento das orientações dos titulares de Letras Financeiras a ele transmitidas conforme definidas por estes e reproduzidas perante o Emitente, independentemente de eventuais prejuízos que venham a ser causados em decorrência disto aos titulares de Letras Financeiras ou ao Emitente. A atuação do Agente de Letras Financeiras limita-se ao disposto neste Instrumento de Emissão e no Contrato de Agente de Letras Financeiras, estando este isento, sob qualquer forma ou pretexto, de qualquer responsabilidade adicional que não tenha decorrido destes instrumentos e da legislação e regulamentos aplicáveis.",LF,ESCRITURA ,vencimento_antecipado,0.9767676663004612
"Sem prejuízo do dever de diligência do Agente de Letras Financeiras, este assumirá que os documentos originais ou cópias autenticadas de documentos encaminhados pelo Emitente ou por terceiros a seu pedido não foram objeto de fraude ou adulteração. Não será ainda, sob qualquer hipótese, responsável pela elaboração de documentos societários do Emitente, que permanecerão sob obrigação legal e regulamentar do Emitente elaborá-los, nos termos da legislação aplicável.",LF,ESCRITURA ,do_agente_fiduciario,0.9590348133920251
Assembleia geral de titulares de letras financeiras,LF,ESCRITURA ,mesa_diretora,0.9683901096807008
"Os titulares de Letras Financeiras poderão, a qualquer tempo, reunir-se em assembleia geral, a fim de deliberarem sobre matéria de interesse da comunhão de titulares de Letras Financeiras, aplicando-se a tais reuniões o disposto na Cláusula 8.5, abaixo (“Assembleia Geral”). A Assembleia Geral pode ser: (i) convocada pelo Agente de Letras Financeiras, pelo Emitente, por titulares de Letras Financeiras que representem 10% (dez por cento), no mínimo, das Letras Financeiras em Circulação, ou pela CVM; e (ii) realizada para tratar de assuntos de interesse de apenas uma Série específica, ou de todas as Séries, conforme o caso.",LF,ESCRITURA ,resgate_antecipado,0.9733900253838422
"A convocação dar-se-á mediante anúncio publicado, por pelo menos 3 (três) vezes, nos órgãos de imprensa nos quais o Emitente deve efetuar suas publicações, respeitadas outras regras relacionadas à publicação de anúncio de convocação de assembleias gerais constantes da Lei das Sociedades por Ações, da regulamentação aplicável e deste Instrumento de Emissão.",LF,ESCRITURA ,quorum_de_deliberacao,0.9618489778483267
"Independentemente das formalidades previstas em lei e neste Instrumento de Emissão, será considerada regular a Assembleia Geral em que comparecerem a totalidade: (i) dos titulares de todas as Letras Financeiras em Circulação; ou (ii) dos titulares de todas as Letras Financeiras em Circulação da 1ª Série, da 2ª Série e da 3ª Série, sendo certo que o item (ii) se aplica apenas caso a Assembleia Geral trate de assuntos de interesse de apenas uma das Séries.",LF,ESCRITURA ,indisponibilidade_do_ipca,0.9552623610635469
"As deliberações tomadas pelos titulares de Letras Financeiras, no âmbito de sua competência legal, observados o quórum estabelecido neste Instrumento de Emissão, serão existentes, válidas e eficazes perante o Emitente e obrigarão a todos os titulares das Letras Financeiras, independentemente de comparecimento ou voto na respectiva Assembleia Geral.",LF,ESCRITURA ,quorum_de_deliberacao,0.9769494681021121
"Independentemente da Assembleia Geral, ou mesmo antes de sua realização, o titular de Letras Financeiras poderá individualmente, a qualquer momento, tomar quaisquer medidas exigidas por lei para proteger os poderes, pretensões, faculdades e imunidades derivados deste Instrumento de Emissão ou da Letra Financeira.",LF,ESCRITURA ,atribuicoes_especificas,0.9322239724499235
"Os atos ou manifestações por parte do Agente de Letras Financeiras, que criarem responsabilidade para os titulares de Letras Financeiras e/ou exonerarem terceiros de obrigações para com eles, bem como aqueles relacionados ao devido cumprimento das obrigações assumidas neste Instrumento de Emissão, somente serão válidos quando previamente assim deliberado pelos titulares de Letras Financeiras reunidos em Assembleia Geral, observados os quóruns exigidos para tanto neste Instrumento de Emissão.",LF,ESCRITURA ,colocacao_e_procedimento_de_distribuicao,0.9637341393546253
"A Assembleia Geral instalar-se-á, em primeira convocação, com a presença de titulares de Letras Financeiras que representem a metade, no mínimo, das Letras Financeiras em Circulação e, em segunda convocação, com qualquer número de titulares de Letras Financeiras. ",LF,ESCRITURA ,quorum_de_instalacao,0.9518410128757921
"Será considerada devidamente instalada a Assembleia Geral em que comparecerem todos os titulares de Letras Financeiras em Circulação, independentemente de sua efetiva convocação.",LF,ESCRITURA ,colocacao_e_procedimento_de_distribuicao,0.9469880302294698
A presidência da Assembleia Geral caberá à pessoa eleita pela maioria dos titulares das Letras Financeiras em Circulação que estiverem presentes.,LF,ESCRITURA ,mesa_diretora,0.9741550654538504
Quórum de Deliberação,LF,ESCRITURA ,quorum_de_deliberacao,0.9278399765444079
"Nas deliberações da Assembleia Geral, a cada Letra Financeira em Circulação caberá um voto, admitida a constituição de mandatário, titular de Letra Financeira ou não. Qualquer deliberação em Assembleia Geral deverá contar com aprovação de titulares de Letras Financeiras representando, pelo menos, 75% (setenta e cinco por cento) das Letras Financeiras em Circulação, ressalvados os quóruns específicos previstos neste Instrumento de Emissão. ",LF,ESCRITURA ,quorum_de_deliberacao,0.9718058108619784
"Especificamente na hipótese em que a Assembleia Geral seja convocada com a finalidade de deliberar sobre eventual alteração e/ou exclusão a disposições deste Instrumento de Emissão relacionadas a prazos, forma de remuneração, datas de pagamento de quaisquer valores devidos no âmbito deste Instrumento de Emissão, quóruns e cláusulas de Eventos de Crédito e de vencimento antecipado, bem como qualquer outra disposição relacionada a esta Cláusula 8, o quórum de aprovação será de, pelo menos, 90% (noventa por cento) das Letras Financeiras em Circulação.",LF,ESCRITURA ,quorum_de_deliberacao,0.9703636678475323
"A alteração de qualquer cláusula ou condição prevista neste Instrumento de Emissão somente será realizada mediante a aprovação prévia realizada em Assembleia Geral, observados os quóruns exigidos para tanto neste Instrumento de Emissão, sempre com o comparecimento do Agente de Letras Financeiras.",LF,ESCRITURA ,substituicao,0.9602539405789576
"A apuração do quórum de instalação e deliberação em qualquer Assembleia Geral observará as seguintes regras: (i) se a Assembleia Geral tratar de assuntos de interesse de apenas uma das Séries, o percentual determinado para o quórum será aplicado sobre a quantidade de Letras Financeiras da Série em questão; e (ii) se a Assembleia Geral tratar de assuntos de interesse de todas as Séries, o percentual determinado para o quórum será aplicado sobre quantidade de Letras Financeiras de todas as Séries.",LF,ESCRITURA ,deveres,0.9579631483208032
"O Agente de Letras Financeiras deverá comparecer a todas as Assembleias Gerais e prestar aos titulares de Letras Financeiras as informações que lhe forem solicitadas. Se a convocação da Assembleia Geral for realizada por pessoa que não o Agente de Letras Financeiras, deverá ele ser devidamente notificado da convocação com a mesma antecedência.",LF,ESCRITURA ,quorum_de_deliberacao,0.9688420110894325
"Não há solidariedade ativa entre os titulares das Letras Financeiras, nos termos previstos no artigo 267 e seguintes do Código Civil. As deliberações tomadas pelos titulares das Letras Financeiras, no âmbito de sua competência legal, observados os quóruns estabelecidos neste Instrumento de Emissão, serão existentes, válidas e eficazes perante o Emitente e obrigarão a todos os titulares das Letras Financeiras, presentes e futuros, independentemente de terem comparecido ou do voto proferido na respectiva Assembleia Geral, aplicando-se, subsidiariamente ao disposto neste Instrumento de Emissão, as disposições referentes ao condomínio civil, previstas no artigo 1.314 e seguintes do Código Civil.",LF,ESCRITURA ,do_agente_fiduciario,0.936305829206246
"Fica desde já certo e ajustado que este Instrumento de Emissão poderá ser alterado, sem a necessidade de aprovação pelos titulares das Letras Financeiras, desde que não haja qualquer custo ou despesa adicional para os titulares das Letras Financeiras e somente quando tal alteração decorrer exclusivamente (i) da necessidade de atendimento a exigências de adequação a normas legais, regulamentares ou exigências da CVM, da ANBIMA ou da B3, diretamente direcionadas ou aplicáveis a este Instrumento de Emissão, desde que tais alterações sejam feitas nos estritos termos impostos pelas entidades acima listadas, sem qualquer inovação, interpretação ou reformulação de seus termos; (ii) de correção de erro de digitação; ou (iii) da atualização dos dados cadastrais das Partes, tais como alteração na denominação social, endereço e telefone, entre outros dados.",LF,ESCRITURA ,tratamento_tributario,1.0
"Fica desde já dispensada a realização de aprovações societárias adicionais da Emitente para deliberar sobre: (i) a correção de erros formais, seja ele um erro grosseiro, de digitação ou aritmético, (ii) alterações a quaisquer documentos da Emissão já expressamente permitidas nos termos do(s) respectivo(s) documento(s) da Emissão, (iii) alterações a quaisquer documentos da Emissão em razão de exigências formuladas pela B3, ou (iv) em virtude da atualização dos dados cadastrais das Partes, tais como alteração na razão social, endereço e telefone, entre outros, desde que as alterações ou correções referidas nos itens (i), (ii), (iii) e (iv) previstos neste item 8.5.6 acima, não possam acarretar qualquer prejuízo aos titulares das Letras Financeiras ou qualquer alteração no fluxo das Letras Financeiras, e desde que não haja qualquer custo ou despesa adicional para os titulares.",LF,ESCRITURA ,garantias,0.967885228419278
Declarações e garantias do Emitente,LF,ESCRITURA ,garantias,0.9174119468283801
"O Emitente declara e garante que, nesta data e na Data de Emissão: ",LF,ESCRITURA ,resgate_antecipado,0.9287835070934363
"está devidamente autorizado a celebrar este Instrumento de Emissão e a emitir as Letras Financeiras, bem como cumprir com todas as obrigações previstas, tendo sido satisfeitos todos os requisitos legais e estatutários necessários para tanto;",LF,ESCRITURA ,do_agente_fiduciario,0.946952489679838
"a celebração deste Instrumento de Emissão, a emissão das Letras Financeiras, bem como o cumprimento das obrigações aqui e ali previstas, ou deles decorrentes, não infringem qualquer obrigação anteriormente assumida pelo Emitente, qualquer obrigação legal, ordem, sentença e/ou decisão administrativa, que não sejam passíveis de recurso, ou contrato ou instrumento do qual seja parte;",LF,ESCRITURA ,vencimento_antecipado,0.9459213624729207
"é uma instituição financeira devidamente organizada, constituída e existente sob a forma de companhia aberta de acordo com as leis brasileiras, com registro de companhia aberta na categoria B perante a CVM, bem como está devidamente autorizada a desempenhar a atividade descrita em seu objeto social e a emitir Letras Financeiras, nos termos do artigo 2º da Resolução CMN 5.007; ",LF,ESCRITURA ,atribuicoes_especificas,0.9473922512600248
as pessoas que a representam na assinatura deste Instrumento de Emissão têm poderes bastantes para tanto;,LF,ESCRITURA ,deveres,0.9211529209435924
"os termos deste Instrumento de Emissão e das Letras Financeiras não contrariam qualquer ordem, decisão ou sentença administrativa, arbitral, ou judicial que afete o Emitente ou quaisquer de seus bens e propriedades;",LF,ESCRITURA ,vencimento_antecipado,0.94654565175275
"este Instrumento de Emissão e as Letras Financeiras constituem uma obrigação legal, válida e vinculante do Emitente, exequível de acordo com os seus termos e condições;",LF,ESCRITURA ,do_agente_fiduciario,0.9163727337533049
"as informações prestadas no âmbito da Oferta são atualizadas, verdadeiras, consistentes, corretas, atuais e suficientes para que os investidores e seus consultores tenham condições de fazer uma análise correta dos ativos, passivos, das responsabilidades do Emitente, de sua condição financeira, lucros, perdas e direitos em relação às Letras Financeiras, não contendo declarações falsas ou omissões de fatos relevantes, nas circunstâncias em que essas declarações foram dadas;",LF,ESCRITURA ,colocacao_e_procedimento_de_distribuicao,0.9561823222176471
"a celebração deste Instrumento de Emissão, bem como a emissão das Letras Financeiras e a Oferta, não infringem qualquer disposição legal, contrato ou instrumento do qual o Emitente seja parte, ou ao qual seus bens ou direitos estejam vinculados, nem resultarão em: (a) vencimento antecipado de qualquer obrigação estabelecida em qualquer desses contratos ou instrumentos, (b) criação de qualquer ônus, gravames, direitos e opções, compromisso à venda, outorga de opção, fideicomisso, uso, usufruto, acordo de acionistas, cláusula de inalienabilidade ou impenhorabilidade, preferência ou prioridade, garantias reais ou pessoais, e quaisquer feitos ajuizados, fundados em ações reais ou pessoais reipersecutórias, tributos (federais, estaduais ou municipais), de qualquer natureza, inclusive por atos involuntários sobre qualquer ativo ou bem do Emitente, ou (c) extinção de qualquer desses contratos ou instrumentos;",LF,ESCRITURA ,vencimento_antecipado,0.9565772284022748
"as demonstrações financeiras do Emitente, em conjunto com as respectivas notas explicativas, pareceres e/ou relatórios do auditor independente, (a) representam corretamente, em tais datas, a posição financeira do Emitente, (b) foram devidamente elaboradas em conformidade com os princípios contábeis geralmente aceitos no Brasil, e (c) refletem corretamente os ativos, passivos e contingências do Emitente de forma consolidada;",LF,ESCRITURA ,deposito_para_distribuicao_e_negociacao,0.9399227796524011
"o Emitente está cumprindo as leis, regulamentos, normas administrativas e determinações dos órgãos governamentais, autarquias ou tribunais, aplicáveis à condução de seus negócios, comprometendo-se a aditar o presente Instrumento de Emissão, por solicitação do Agente de Letras Financeiras, para que se adeque às normas aplicáveis, exceto por eventuais descumprimentos que não possam afetar de forma relevante o Emitente, sua condição financeira ou seus resultados operacionais; ",LF,ESCRITURA ,quorum_de_deliberacao,0.9692484078052954
"não há qualquer ação judicial, procedimento administrativo ou arbitral, inquérito ou outro tipo de investigação governamental que possa afetar a capacidade do Emitente de cumprir com suas obrigações pecuniárias previstas nas Letras Financeiras e neste Instrumento de Emissão; ",LF,ESCRITURA ,outras_disposicoes_a_assembleia_geral_de_debenturistas,0.962849383737207
não ocorreu e não existe nesta data qualquer Evento de Crédito;,LF,ESCRITURA ,integralizacao_e_forma_de_pagamento,0.9219850883270975
"cumpre (por si e por suas Controladas) com o disposto na Legislação Socioambiental, bem como adota as medidas e ações preventivas ou reparatórias, destinadas a evitar e corrigir eventuais danos ao meio ambiente e a seus trabalhadores decorrentes das atividades descritas em seu objeto social; ",LF,ESCRITURA ,deposito_para_distribuicao_e_negociacao,0.9303706800871195
"não foi condenado definitivamente na esfera judicial ou administrativa por: (a) questões trabalhistas envolvendo trabalho em condição análoga à de escravo e/ou trabalho infantil, ou (b) crime contra o meio ambiente;",LF,ESCRITURA ,outras_disposicoes_a_assembleia_geral_de_debenturistas,0.9495609690338561
"não há fatos relativos ao Emitente, a este Instrumento de Emissão ou às Letras Financeiras, que, até esta data, não foram divulgados ao Agente de Letras Financeiras, cuja omissão, no contexto da Emissão, faça com que alguma declaração relevante deste Instrumento de Emissão seja enganosa, incorreta ou inverídica; e",LF,ESCRITURA ,definições,0.9479975055069805
"tem plena ciência e concorda integralmente com a forma de divulgação e apuração da Taxa DI, divulgada pela B3, e que a forma de cálculo da Remuneração foi acordada por livre vontade entre o Emitente e o Agente de Letras Financeiras, em observância ao princípio da boa-fé.",LF,ESCRITURA ,indisponibilidade_da_taxa_di,0.9583735151829069
"O Emitente, ainda, declara e garante que nem o Emitente nem quaisquer Coligadas e/ou Controladas, diretas e/ou indiretas, se houver, e respectivos diretores, membros de conselho de administração, quaisquer terceiros, incluindo assessores ou prestadores de serviço agindo em seus respectivos nomes ou benefícios (“Representantes”) incorreu nas seguintes hipóteses, bem como ter ciência de que o Emitente, as sociedades de suas Coligadas e Controladas, diretas e/ou indiretas, se houver, e seus respectivos Representantes não podem: (i) ter utilizado ou utilizar recursos do Emitente para o pagamento de contribuições, presentes ou atividades de entretenimento ilegais ou qualquer outra despesa ilegal relativa a atividade política; (ii) fazer ou ter feito qualquer pagamento ilegal, direto ou indireto, a empregados ou funcionários públicos, partidos políticos, políticos ou candidatos políticos (incluindo seus familiares), nacionais ou estrangeiros; (iii) ter realizado ou realizar ação destinada a facilitar uma oferta, pagamento ou promessa ilegal de pagar, bem como ter aprovado ou aprovar o pagamento, a doação de dinheiro, propriedade, presente ou qualquer outro bem de valor, direta ou indiretamente, para qualquer “oficial do governo” (incluindo qualquer oficial ou funcionário de um governo ou de entidade de propriedade ou controlada por um governo ou organização pública internacional ou qualquer pessoa agindo na função de representante do governo ou candidato de partido político) a fim de influenciar qualquer ação política ou obter uma vantagem indevida com violação da lei aplicável; (iv) praticar ou ter praticado quaisquer atos para obter ou manter qualquer negócio, transação ou vantagem comercial indevida; (v) ter realizado ou realizar qualquer pagamento ou tomar qualquer ação ou omissão que viole qualquer das Leis Anticorrupção; ou (vi) ter realizado ou realizar um ato de corrupção, pago propina ou qualquer outro valor ilegal, bem como influenciado o pagamento de qualquer valor indevido.",LF,ESCRITURA ,atribuicoes_especificas,1.0
"9.2.1. O Emitente declara, ainda, que cumpre e faz cumprir, bem como suas Coligadas e Controladas, diretas e/ou indiretas, se houver, e seus Representantes as normas aplicáveis que versam sobre atos de corrupção e atos lesivos contra a administração pública, na forma das Leis Anticorrupção, na medida que (i) mantém políticas e procedimentos internos que asseguram integral cumprimento de tais normas; (ii) dá pleno conhecimento de tais normas a todos os profissionais e prestadores de serviço que venham a se relacionar, previamente ao início de sua atuação no âmbito deste documento; (iii) abstém-se de praticar atos de corrupção e de agir de forma lesiva à administração pública, nacional e estrangeira, no seu interesse ou para seu benefício, exclusivo ou não; (iv) caso tenham conhecimento de qualquer ato ou fato que viole aludidas normas, comunicarão imediatamente os titulares de Letras Financeiras e o Agente Financeiras que poderão tomar todas as providências que entender necessárias (“Obrigações Anticorrupção”).",LF,ESCRITURA ,deposito_para_distribuicao_e_negociacao,0.9764910254474292
"9.2.2. 	O Emitente se obriga, por si e por suas Coligadas e Controladas, diretas e/ou indiretas, se houver, e seus administradores, Representantes ou funcionários, a: (i) sempre cumprir estritamente as Obrigações Anticorrupção; e (ii) monitorar seus colaboradores, agentes e pessoas ou entidades que estejam agindo por sua conta para garantir o cumprimento das Obrigações Anticorrupção. ",LF,ESCRITURA ,outras_disposicoes_a_assembleia_geral_de_debenturistas,0.950061993768763
"Cada declaração acima deverá permanecer verídica, completa, consistente e correta como se prestada na data de integralização das Letras Financeiras até a integral liquidação das Letras Financeiras. Caso quaisquer das declarações aqui prestadas tornem-se total ou parcialmente inverídicas, inconsistentes, desatualizadas, incorretas ou insuficientes, o Emitente se compromete a notificar em até 1 (um) Dia Útil o Agente de Letras Financeiras, que comunicará os titulares de Letras Financeiras.",LF,ESCRITURA ,substituicao,0.9718101827103096
"O Emitente obriga-se, de forma irrevogável e irretratável, a indenizar os titulares de Letras Financeiras e o Agente de Letras Financeiras por todos e quaisquer prejuízos, danos, perdas, custos e/ou despesas (incluindo custas judiciais e honorários advocatícios razoáveis) direta ou indiretamente incorridos e comprovados pelos titulares de Letras Financeiras e pelo Agente de Letras Financeiras em razão da falsidade ou incorreção de quaisquer das suas declarações prestadas nos termos desta Cláusula 9.",LF,ESCRITURA ,despesas,0.9785669044221283
Despesas,LF,ESCRITURA ,despesas,0.9336442843149576
"Qualquer despesa ou custo eventualmente incorrido em razão da Emissão ou qualquer das obrigações dela decorrentes — inclusive registro em cartório, honorários advocatícios, custas e despesas judiciais, execução judicial ou amigável, tributos e encargos e taxas — e devidamente comprovado, será de inteira responsabilidade do Emitente, não cabendo ao Agente de Letras Financeiras, nem aos titulares de Letras Financeiras, qualquer responsabilidade pelo seu pagamento ou reembolso.",LF,ESCRITURA ,despesas,0.9716234387155864
"Caso o Agente de Letras Financeiras ou qualquer dos titulares de Letras Financeiras arque com qualquer custo ou despesa, o Emitente deverá reembolsá-lo, em até 3 (três) Dias Úteis, contados do recebimento de cópia dos comprovantes, aplicando-se os encargos moratórios, previstos na Cláusula 4.9.3 deste Instrumento de Emissão, na hipótese de atraso.",LF,ESCRITURA ,garantias,0.9416132195962562
"Todas as despesas com procedimentos legais, inclusive as administrativas, em que o Agente de Letras Financeiras venha a incorrer para resguardar os interesses dos titulares de Letras Financeiras deverão ser, sempre que possível, previamente aprovadas e adiantadas pelos titulares de Letras Financeiras e, posteriormente conforme previsto em Lei, ressarcidas pelo Emitente. Tais despesas a serem adiantadas pelos titulares de Letras Financeiras incluem também os gastos com honorários advocatícios de terceiros, depósitos, custas e taxas judiciárias nas ações propostas pelo Agente de Letras Financeiras, na condição de representante da comunhão dos titulares de Letras Financeiras. As eventuais despesas, depósitos e custas judiciais decorrentes da sucumbência em ações judiciais serão igualmente suportadas pelos titulares de Letras Financeiras, bem como a remuneração do Agente de Letras Financeiras na hipótese de o Emitente permanecer em inadimplência com relação ao pagamento desta por um período superior a 30 (trinta) dias, podendo o Agente de Letras Financeiras solicitar adiantamento aos titulares de Letras Financeiras para cobertura da sucumbência arbitrada em juízo, sendo certo que os recursos deverão ser disponibilizados em tempo hábil de modo que não haja qualquer possibilidade de descumprimento de ordem judicial por parte deste Agente de Letras Financeiras.",LF,ESCRITURA ,despesas,1.0
Cláusula Anticorrupção,LF,ESCRITURA ,direito_de_preferencia,0.9591824977891097
"Nenhuma das Partes ou qualquer de suas Controladas e/ou Coligadas, se houver e, até onde é de conhecimento da respectiva Parte, nenhum de seus administradores ou funcionários, que estejam agindo em nome da respectiva Parte ou por alguma de suas subsidiárias está ciente ou realizou qualquer ação, direta ou indiretamente, que resultaria em uma violação por essas pessoas de quaisquer das Leis Anticorrupção.",LF,ESCRITURA ,outras_disposicoes_a_assembleia_geral_de_debenturistas,0.9713081487118447
"Nenhum procedimento ou ação relacionada às Leis Anticorrupção está em curso contra qualquer uma das Partes ou qualquer de suas Controladas e/ou Coligadas, se houver, e, até onde é de conhecimento da respectiva Parte, nenhum de seus administradores ou funcionários que estejam agindo em nome da respectiva Parte está intimado, e as Partes não foram condenadas por violação das Leis Anticorrupção. ",LF,ESCRITURA ,outras_disposicoes_a_assembleia_geral_de_debenturistas,0.9720563306975257
"As Partes e, até onde é de conhecimento de cada Parte, suas Controladas e Coligadas, se houver, declaram neste ato que (i) conduzem seus negócios em conformidade com as Leis Anticorrupção, abstendo-se de praticar atos de corrupção e de agir de forma lesiva à administração pública, nacional e estrangeira, no seu interesse ou para seu benefício, exclusivo ou não; (ii) instituíram e mantêm políticas e procedimentos internos destinados a assegurar, e que se espera razoavelmente que continuem a assegurar, a conformidade contínua com as mesmas; (iii) dão pleno conhecimento das Leis Anticorrupção a todos os profissionais com quem venham a se relacionar, previamente ao início de sua atuação; e (iv) comunicarão a outra Parte caso tenham conhecimento de qualquer ato ou fato que viole as Leis Anticorrupção.",LF,ESCRITURA ,deposito_para_distribuicao_e_negociacao,0.951169109422972
Disposições gerais,LF,ESCRITURA ,direito_de_preferencia,0.959219869527728
"Não se presume a renúncia a qualquer dos direitos decorrentes do presente Instrumento de Emissão. Desta forma, qualquer atraso, omissão ou liberalidade no exercício de qualquer direito ou faculdade que caiba aos titulares de Letras Financeiras, em razão de qualquer inadimplemento do Emitente, não prejudicará o exercício de tal direito ou faculdade, ou será interpretado como renúncia, nem constituirá novação ou precedente no tocante a qualquer outro inadimplemento ou atraso.",LF,ESCRITURA ,renuncia,0.9994631324258564
"O presente Instrumento de Emissão é firmado em caráter irrevogável e irretratável, salvo na hipótese de não preenchimento dos requisitos relacionados na Cláusula 2 acima, obrigando ao Emitente por si, cada um dos titulares de Letras Financeiras em Circulação e seus respectivos sucessores, a qualquer título.",LF,ESCRITURA ,vencimento_antecipado,0.9450260871720229
"Caso qualquer das disposições ora aprovadas venha a ser julgada ilegal, inválida ou ineficaz, prevalecerão todas as demais disposições não afetadas por tal julgamento, comprometendo-se ao Emitente, em boa-fé, a substituir a disposição afetada por outra que, na medida do possível, produza o mesmo efeito.",LF,ESCRITURA ,independencia_das_disposicoes_da_escritura,0.9771915227415644
"Este Instrumento de Emissão, as Letras Financeiras dele derivadas e os contratos a serem celebrados com terceiros, relacionados com as Letras Financeiras, constituem o integral entendimento com relação à Emissão. Qualquer alteração a este Instrumento de Emissão dependerá da anuência dos titulares de Letras Financeiras, em Assembleia Geral.",LF,ESCRITURA ,classificacao_de_risco,0.9461051483430568
"O Emitente declara, expressamente, que o presente Instrumento de Emissão foi celebrado respeitando-se os princípios de probidade e de boa-fé, por livre, consciente e firme manifestação.",LF,ESCRITURA ,comunicacoes,0.9412173357530974
"O presente Instrumento de Emissão e as Letras Financeiras constituem título executivo extrajudicial, nos termos do artigo 784, III da Lei nº 13.105, de 16 de março de 2015, conforme alterada (“Código de Processo Civil”), bem como do artigo 38, §1º, da Lei 12.249, e as obrigações nelas contidas ou delas decorrentes estão sujeitas à execução específica, de acordo com os artigos 815 e seguintes do Código de Processo Civil.",LF,ESCRITURA ,tratamento_tributario,0.945165235102375
"Para os fins deste Instrumento de Emissão, a definição dos termos “Dia Útil” ou “Dias Úteis” significa qualquer dia com exceção de sábados, domingos e feriados declarados nacionais. Para efeitos de obrigação não pecuniária, serão os dias em que bancos estejam autorizados a abrir ou não estejam obrigados a fechar na cidade de São Paulo, Estado de São Paulo e na cidade de Curitiba, Estado do Paraná. ",LF,ESCRITURA ,prorrogacao_dos_prazos,0.9999999999999999
"Para os fins deste Instrumento de Emissão, a definição dos termos “Pessoa” ou “Pessoas” significa qualquer pessoa natural, pessoa jurídica (de direito público ou privado), personificada ou não, condomínio, trust, veículo de investimento, comunhão de recursos ou qualquer organização que represente interesse comum, ou grupo de interesses comuns, inclusive previdência privada patrocinada por qualquer pessoa jurídica.",LF,ESCRITURA ,definições,0.9519777889033051
"Qualquer menção feita neste Instrumento de Emissão ao termo “Controle”, bem como aos termos correlatos, quais sejam, “Controlar” ou “Controladas”, significam a titularidade de direitos de sócio que assegurem, de modo permanente, direta ou indiretamente, (i) a votação, de maneira uniforme, em todas as matérias de competência das assembleias gerais ordinárias, extraordinárias e especiais; (ii) a eleição da maioria dos membros do conselho de administração, bem como (iii) o uso do poder para dirigir as atividades sociais e orientar o funcionamento dos órgãos do Emitente.",LF,ESCRITURA ,vencimento_antecipado,0.9565475243781513
"Para fins deste Instrumento de Emissão, qualquer menção feita ao termo “Coligadas”, significa as sociedades nas quais o Emitente tenha influência significativa atribuído pelo artigo 243, §1º da Lei das Sociedades por Ações.",LF,ESCRITURA ,vencimento_antecipado,0.9214396014842978
